"","slice","avgAC","subj","hemi","roi"
"1794",12,25741.9962565104,180533,"L","CA2CA3"
"1795",13,29142.6702473958,180533,"L","CA2CA3"
"1796",14,42713.228515625,180533,"L","CA2CA3"
"1797",15,36209.6625,180533,"L","CA2CA3"
"1798",16,30515.8898737981,180533,"L","CA2CA3"
"1799",17,30147.4780815972,180533,"L","CA2CA3"
"1800",18,21685.935546875,180533,"L","CA2CA3"
"1801",1,40097.713671875,180533,"L","subiculum"
"1802",2,30562.1960227273,180533,"L","subiculum"
"1803",3,42509.7443181818,180533,"L","subiculum"
"1804",4,43822.8781960227,180533,"L","subiculum"
"1805",5,44886.892578125,180533,"L","subiculum"
"1806",6,33210.2238991477,180533,"L","subiculum"
"1807",7,43369.2672230114,180533,"L","subiculum"
"1808",8,42975.0779296875,180533,"L","subiculum"
"1809",9,33672.4723772321,180533,"L","subiculum"
"1810",10,34807.2925347222,180533,"L","subiculum"
"1811",11,43242.9545200893,180533,"L","subiculum"
"1812",12,54438.3696986607,180533,"L","subiculum"
"1813",13,60164.9212239583,180533,"L","subiculum"
"1814",14,37000.4438476562,180533,"L","subiculum"
"1815",15,32145.480078125,180533,"L","subiculum"
"1816",16,29114.0091145833,180533,"L","subiculum"
"1817",17,30619.5961914062,180533,"L","subiculum"
"1818",18,31474.9723074777,180533,"L","subiculum"
"1819",19,27918.615234375,180533,"L","subiculum"
"1820",20,22663.98828125,180533,"L","subiculum"
"1821",1,24499.0861150568,180533,"L","SRLM"
"1822",2,36249.7045200893,180533,"L","SRLM"
"1823",3,41145.5577059659,180533,"L","SRLM"
"1824",4,38545.9223632812,180533,"L","SRLM"
"1825",5,39918.9464285714,180533,"L","SRLM"
"1826",6,40403.2062988281,180533,"L","SRLM"
"1827",7,35574.41796875,180533,"L","SRLM"
"1828",8,35900.5307617188,180533,"L","SRLM"
"1829",9,30618.5062934028,180533,"L","SRLM"
"1830",10,27290.8526785714,180533,"L","SRLM"
"1831",11,28464.5909288194,180533,"L","SRLM"
"1832",12,39016.2724609375,180533,"L","SRLM"
"1833",13,39193.3970703125,180533,"L","SRLM"
"1834",14,29109.7620738636,180533,"L","SRLM"
"1835",15,31232.6272135417,180533,"L","SRLM"
"1836",16,28632.5772879464,180533,"L","SRLM"
"1837",17,27507.0866815476,180533,"L","SRLM"
"1838",18,27112.4419642857,180533,"L","SRLM"
"1839",19,34035.7265625,180533,"L","SRLM"
"1840",20,32481.00390625,180533,"L","SRLM"
"1841",1,32583.6578125,180533,"R","CA1"
"1842",2,26394.9168294271,180533,"R","CA1"
"1843",3,26503.2159649884,180533,"R","CA1"
"1844",4,24748.2228732639,180533,"R","CA1"
"1845",5,21819.7396065848,180533,"R","CA1"
"1846",6,23923.84765625,180533,"R","CA1"
"1847",7,24389.4671519886,180533,"R","CA1"
"1848",8,24722.72265625,180533,"R","CA1"
"1849",9,23349.9270833333,180533,"R","CA1"
"1850",10,24978.9319196429,180533,"R","CA1"
"1851",11,28030.7965087891,180533,"R","CA1"
"1852",12,30541.5756510417,180533,"R","CA1"
"1853",13,31314.9849494485,180533,"R","CA1"
"1854",14,36857.8203125,180533,"R","CA1"
"1855",15,34877.1332720588,180533,"R","CA1"
"1856",16,34886.1676025391,180533,"R","CA1"
"1857",17,34209.3557381466,180533,"R","CA1"
"1858",18,34290.8253102022,180533,"R","CA1"
"1859",19,32648.1338186553,180533,"R","CA1"
"1860",20,31510.775390625,180533,"R","CA1"
"1861",1,44979.7194824219,180533,"R","CA4DG"
"1862",2,34510.8580729167,180533,"R","CA4DG"
"1863",3,32314.2580566406,180533,"R","CA4DG"
"1864",4,30181.7569754464,180533,"R","CA4DG"
"1865",5,30300.7475585938,180533,"R","CA4DG"
"1866",6,28070.3061523438,180533,"R","CA4DG"
"1867",7,28418.0666852679,180533,"R","CA4DG"
"1868",8,32160.8017578125,180533,"R","CA4DG"
"1869",9,30213.9017857143,180533,"R","CA4DG"
"1870",10,31997.3408203125,180533,"R","CA4DG"
"1871",11,32158.1266741071,180533,"R","CA4DG"
"1872",12,34621.5454799107,180533,"R","CA4DG"
"1873",13,47312.4982421875,180533,"R","CA4DG"
"1874",14,37266.8583984375,180533,"R","CA4DG"
"1875",15,35001.9370117188,180533,"R","CA4DG"
"1876",1,31041.5072021484,180533,"R","CA2CA3"
"1877",2,35960.1059337798,180533,"R","CA2CA3"
"1878",3,34342.21796875,180533,"R","CA2CA3"
"1879",4,29219.012890625,180533,"R","CA2CA3"
"1880",5,27543.0239257812,180533,"R","CA2CA3"
"1881",6,23349.9390625,180533,"R","CA2CA3"
"1882",7,24709,180533,"R","CA2CA3"
"1883",8,30571.8310546875,180533,"R","CA2CA3"
"1884",9,23127.19921875,180533,"R","CA2CA3"
"1885",10,23042.59375,180533,"R","CA2CA3"
"1886",11,27887.958984375,180533,"R","CA2CA3"
"1887",12,40031.7825520833,180533,"R","CA2CA3"
"1888",13,72496.4571397569,180533,"R","CA2CA3"
"1889",14,44623.3749112216,180533,"R","CA2CA3"
"1890",15,34558.4356971154,180533,"R","CA2CA3"
"1891",16,34995.8303571429,180533,"R","CA2CA3"
"1892",1,35482.099609375,180533,"R","subiculum"
"1893",2,35303.4075520833,180533,"R","subiculum"
"1894",3,58713.026953125,180533,"R","subiculum"
"1895",4,34848.5778808594,180533,"R","subiculum"
"1896",5,32979.2229817708,180533,"R","subiculum"
"1897",6,42257.5758463542,180533,"R","subiculum"
"1898",7,41830.62578125,180533,"R","subiculum"
"1899",8,36409.03203125,180533,"R","subiculum"
"1900",9,62746.6321022727,180533,"R","subiculum"
"1901",10,65070.4502840909,180533,"R","subiculum"
"1902",11,48682.4559461806,180533,"R","subiculum"
"1903",12,55304.4651227679,180533,"R","subiculum"
"1904",13,44067.3265625,180533,"R","subiculum"
"1905",14,50806.3793945312,180533,"R","subiculum"
"1906",15,37348.0247395833,180533,"R","subiculum"
"1907",16,39677.5368652344,180533,"R","subiculum"
"1908",17,36395.9851262019,180533,"R","subiculum"
"1909",18,31433.3467310855,180533,"R","subiculum"
"1910",19,28223.5373046875,180533,"R","subiculum"
"1911",1,39469.5346679688,180533,"R","SRLM"
"1912",2,31795.9266927083,180533,"R","SRLM"
"1913",3,36098.1300048828,180533,"R","SRLM"
"1914",4,26911.9449869792,180533,"R","SRLM"
"1915",5,25305.8595920139,180533,"R","SRLM"
"1916",6,26546.5309709821,180533,"R","SRLM"
"1917",7,31099.8583984375,180533,"R","SRLM"
"1918",8,29109.076171875,180533,"R","SRLM"
"1919",9,30173.3212890625,180533,"R","SRLM"
"1920",10,25667.3810763889,180533,"R","SRLM"
"1921",11,28396.1702769886,180533,"R","SRLM"
"1922",12,38022.7552584135,180533,"R","SRLM"
"1923",13,50603.9554332386,180533,"R","SRLM"
"1924",14,39178.8726917614,180533,"R","SRLM"
"1925",15,37034.4013097427,180533,"R","SRLM"
"1926",16,34680.57265625,180533,"R","SRLM"
"1927",17,31950.5970501078,180533,"R","SRLM"
"1928",18,34741.7924804688,180533,"R","SRLM"
"1929",19,30023.673828125,180533,"R","SRLM"
"1930",1,44364.9322916667,193845,"L","CA1"
"1931",2,43336.5795036765,193845,"L","CA1"
"1932",3,41381.1746961806,193845,"L","CA1"
"1933",4,33879.10703125,193845,"L","CA1"
"1934",5,43051.8893694196,193845,"L","CA1"
"1935",6,34921.3849431818,193845,"L","CA1"
"1936",7,31174.0871394231,193845,"L","CA1"
"1937",8,29182.6124674479,193845,"L","CA1"
"1938",9,33218.5948350694,193845,"L","CA1"
"1939",10,32466.0902944712,193845,"L","CA1"
"1940",11,29325.4026692708,193845,"L","CA1"
"1941",12,31190.5634765625,193845,"L","CA1"
"1942",13,31154.3957519531,193845,"L","CA1"
"1943",14,31643.3424479167,193845,"L","CA1"
"1944",15,32236.9012276786,193845,"L","CA1"
"1945",16,32461.5062779018,193845,"L","CA1"
"1946",17,29008.2882254464,193845,"L","CA1"
"1947",18,26606.0630326705,193845,"L","CA1"
"1948",19,23990.6689453125,193845,"L","CA1"
"1949",20,27999.5148628049,193845,"L","CA1"
"1950",21,28996.8972981771,193845,"L","CA1"
"1951",22,23187.94140625,193845,"L","CA1"
"1952",1,44338.6831054688,193845,"L","CA4DG"
"1953",2,53664.28125,193845,"L","CA4DG"
"1954",3,75569.5078125,193845,"L","CA4DG"
"1955",4,48169.00390625,193845,"L","CA4DG"
"1956",5,42092.1197916667,193845,"L","CA4DG"
"1957",6,30719.171875,193845,"L","CA4DG"
"1958",7,33685.3110351562,193845,"L","CA4DG"
"1959",8,41315.92890625,193845,"L","CA4DG"
"1960",9,21071.2255859375,193845,"L","CA4DG"
"1961",10,24037.19140625,193845,"L","CA4DG"
"1962",11,41622.1025390625,193845,"L","CA4DG"
"1963",12,53354.1243489583,193845,"L","CA4DG"
"1964",13,43623.5546875,193845,"L","CA4DG"
"1965",14,23785.2080078125,193845,"L","CA4DG"
"1966",15,24328.6832682292,193845,"L","CA4DG"
"1967",16,27010.1743489583,193845,"L","CA4DG"
"1968",1,48929.3102678571,193845,"L","CA2CA3"
"1969",2,52765.2619977679,193845,"L","CA2CA3"
"1970",3,49513.5589192708,193845,"L","CA2CA3"
"1971",4,45990.744140625,193845,"L","CA2CA3"
"1972",5,55858.6868489583,193845,"L","CA2CA3"
"1973",6,43975.73203125,193845,"L","CA2CA3"
"1974",7,38339.029296875,193845,"L","CA2CA3"
"1975",8,32414.728515625,193845,"L","CA2CA3"
"1976",9,31082.5109375,193845,"L","CA2CA3"
"1977",10,33804.9290364583,193845,"L","CA2CA3"
"1978",11,26986.4833984375,193845,"L","CA2CA3"
"1979",12,31570.02734375,193845,"L","CA2CA3"
"1980",13,39324.2998046875,193845,"L","CA2CA3"
"1981",14,42246.1604817708,193845,"L","CA2CA3"
"1982",15,37670.0496651786,193845,"L","CA2CA3"
"1983",16,34174.4286024306,193845,"L","CA2CA3"
"1984",17,28290.509375,193845,"L","CA2CA3"
"1985",18,28280.593359375,193845,"L","CA2CA3"
"1986",19,36867.5755208333,193845,"L","CA2CA3"
"1987",1,43477.38671875,193845,"L","subiculum"
"1988",2,47912.1592881944,193845,"L","subiculum"
"1989",3,60866.044921875,193845,"L","subiculum"
"1990",4,61375.8149414062,193845,"L","subiculum"
"1991",5,39344.1657366071,193845,"L","subiculum"
"1992",6,37439.8564453125,193845,"L","subiculum"
"1993",7,43462.0864257812,193845,"L","subiculum"
"1994",8,31040.8878038194,193845,"L","subiculum"
"1995",9,32019.0092329545,193845,"L","subiculum"
"1996",10,35279.9344618056,193845,"L","subiculum"
"1997",11,37628.4722222222,193845,"L","subiculum"
"1998",12,62121.4460449219,193845,"L","subiculum"
"1999",13,35025.6844308036,193845,"L","subiculum"
"2000",14,34648.19140625,193845,"L","subiculum"
"2001",15,30229.705078125,193845,"L","subiculum"
"2002",16,37338.6234375,193845,"L","subiculum"
"2003",17,25349.4557291667,193845,"L","subiculum"
"2004",18,30782.0045572917,193845,"L","subiculum"
"2005",19,31229.6463341346,193845,"L","subiculum"
"2006",20,24208.1422991071,193845,"L","subiculum"
"2007",1,33045.9853515625,193845,"L","SRLM"
"2008",2,44362.7908203125,193845,"L","SRLM"
"2009",3,52427.400390625,193845,"L","SRLM"
"2010",4,63481.1043526786,193845,"L","SRLM"
"2011",5,47543.8169642857,193845,"L","SRLM"
"2012",6,40043.0952148438,193845,"L","SRLM"
"2013",7,36750.564453125,193845,"L","SRLM"
"2014",8,31284.2472098214,193845,"L","SRLM"
"2015",9,38491.1711425781,193845,"L","SRLM"
"2016",10,26393.6528320312,193845,"L","SRLM"
"2017",11,28640.3351004464,193845,"L","SRLM"
"2018",12,37002.6662946429,193845,"L","SRLM"
"2019",13,38482.1137152778,193845,"L","SRLM"
"2020",14,39883.6865985577,193845,"L","SRLM"
"2021",15,35430.7563920455,193845,"L","SRLM"
"2022",16,27340.2702205882,193845,"L","SRLM"
"2023",17,26411.2915039062,193845,"L","SRLM"
"2024",18,24866.5965909091,193845,"L","SRLM"
"2025",19,26621.3497314453,193845,"L","SRLM"
"2026",20,29837.7861328125,193845,"L","SRLM"
"2027",1,33536.1739583333,193845,"R","CA1"
"2028",2,39398.4547697368,193845,"R","CA1"
"2029",3,40216.59453125,193845,"R","CA1"
"2030",4,35667.6798377404,193845,"R","CA1"
"2031",5,37953.7645733173,193845,"R","CA1"
"2032",6,38056.4759114583,193845,"R","CA1"
"2033",7,39483.5406605114,193845,"R","CA1"
"2034",8,28952.0455729167,193845,"R","CA1"
"2035",9,32524.7726236979,193845,"R","CA1"
"2036",10,36696.8720703125,193845,"R","CA1"
"2037",11,40305.0065104167,193845,"R","CA1"
"2038",12,36528.3968505859,193845,"R","CA1"
"2039",13,38550.3895833333,193845,"R","CA1"
"2040",14,38466.2233886719,193845,"R","CA1"
"2041",15,45232.5199908088,193845,"R","CA1"
"2042",16,47948.5111979167,193845,"R","CA1"
"2043",17,37620.0138260691,193845,"R","CA1"
"2044",18,35800.4438476562,193845,"R","CA1"
"2045",19,41548.8707682292,193845,"R","CA1"
"2046",20,41449.6923828125,193845,"R","CA1"
"2047",1,54206.4475446429,193845,"R","CA4DG"
"2048",2,55309.03984375,193845,"R","CA4DG"
"2049",3,38622.0611979167,193845,"R","CA4DG"
"2050",4,42320.0966796875,193845,"R","CA4DG"
"2051",5,51756.9670758929,193845,"R","CA4DG"
"2052",6,38943.90703125,193845,"R","CA4DG"
"2053",7,39703.263671875,193845,"R","CA4DG"
"2054",8,37345.57421875,193845,"R","CA4DG"
"2055",9,31500.5181361607,193845,"R","CA4DG"
"2056",10,35949.3352864583,193845,"R","CA4DG"
"2057",11,35500.10390625,193845,"R","CA4DG"
"2058",12,43367.6390625,193845,"R","CA4DG"
"2059",13,50950.7293836806,193845,"R","CA4DG"
"2060",14,41573.1887428977,193845,"R","CA4DG"
"2061",15,27959.83203125,193845,"R","CA4DG"
"2062",1,46500.8455078125,193845,"R","CA2CA3"
"2063",2,41307.8119255515,193845,"R","CA2CA3"
"2064",3,43248.27265625,193845,"R","CA2CA3"
"2065",4,52742.5484375,193845,"R","CA2CA3"
"2066",5,39033.37109375,193845,"R","CA2CA3"
"2067",6,33505.7143554688,193845,"R","CA2CA3"
"2068",7,26371.068359375,193845,"R","CA2CA3"
"2069",8,36131.2337239583,193845,"R","CA2CA3"
"2070",9,36190.9643554688,193845,"R","CA2CA3"
"2071",10,27401.7299804688,193845,"R","CA2CA3"
"2072",11,31374.86953125,193845,"R","CA2CA3"
"2073",12,29804.04453125,193845,"R","CA2CA3"
"2074",13,42483.4496694712,193845,"R","CA2CA3"
"2075",14,45005.7678571429,193845,"R","CA2CA3"
"2076",15,50754.9150390625,193845,"R","CA2CA3"
"2077",16,53841.533203125,193845,"R","CA2CA3"
"2078",1,48811.734375,193845,"R","subiculum"
"2079",2,56008.455078125,193845,"R","subiculum"
"2080",3,51905.937890625,193845,"R","subiculum"
"2081",4,64837.3450520833,193845,"R","subiculum"
"2082",5,48241.3177083333,193845,"R","subiculum"
"2083",6,49225.2967354911,193845,"R","subiculum"
"2084",7,38937.4928977273,193845,"R","subiculum"
"2085",8,42380.9612630208,193845,"R","subiculum"
"2086",9,50891.9920099432,193845,"R","subiculum"
"2087",10,63330.8327824519,193845,"R","subiculum"
"2088",11,61215.2491319444,193845,"R","subiculum"
"2089",12,76861.503125,193845,"R","subiculum"
"2090",13,61064.1069335938,193845,"R","subiculum"
"2091",14,43977.7241210938,193845,"R","subiculum"
"2092",15,49588.2118055556,193845,"R","subiculum"
"2093",16,47931.8128551136,193845,"R","subiculum"
"2094",17,38571.1409333882,193845,"R","subiculum"
"2095",18,36310.0687779018,193845,"R","subiculum"
"2096",1,54904.9782986111,193845,"R","SRLM"
"2097",2,57236.791015625,193845,"R","SRLM"
"2098",3,43454.3452148438,193845,"R","SRLM"
"2099",4,37715.8990885417,193845,"R","SRLM"
"2100",5,40620.3942057292,193845,"R","SRLM"
"2101",6,48794.8487723214,193845,"R","SRLM"
"2102",7,37108.3942057292,193845,"R","SRLM"
"2103",8,40927.4447544643,193845,"R","SRLM"
"2104",9,34612.1536458333,193845,"R","SRLM"
"2105",10,36977.5008370536,193845,"R","SRLM"
"2106",11,35458.4885602679,193845,"R","SRLM"
"2107",12,43055.8851996528,193845,"R","SRLM"
"2108",13,44238.9633091518,193845,"R","SRLM"
"2109",14,46477.0632324219,193845,"R","SRLM"
"2110",15,43444.4170496323,193845,"R","SRLM"
"2111",16,38347.3780184659,193845,"R","SRLM"
"2112",17,31604.3686197917,193845,"R","SRLM"
"2113",18,36825.9308035714,193845,"R","SRLM"
"2114",1,31725.125,360030,"L","CA1"
"2115",2,32977.5469637784,360030,"L","CA1"
"2116",3,33505.5387620192,360030,"L","CA1"
"2117",4,31574.5422712054,360030,"L","CA1"
"2118",5,36355.5002604167,360030,"L","CA1"
"2119",6,34259.6005859375,360030,"L","CA1"
"2120",7,35886.0141601562,360030,"L","CA1"
"2121",8,26172.9499162946,360030,"L","CA1"
"2122",9,29208.8839285714,360030,"L","CA1"
"2123",10,27159.1530949519,360030,"L","CA1"
"2124",11,24983.6297940341,360030,"L","CA1"
"2125",12,25661.7403846154,360030,"L","CA1"
"2126",13,26512.8470052083,360030,"L","CA1"
"2127",14,24648.5267857143,360030,"L","CA1"
"2128",15,28925.775390625,360030,"L","CA1"
"2129",16,31161.3640136719,360030,"L","CA1"
"2130",17,31711.0875355114,360030,"L","CA1"
"2131",18,33857.6711774554,360030,"L","CA1"
"2132",19,55218.1666324013,360030,"L","CA1"
"2133",20,37544.192109375,360030,"L","CA1"
"2134",21,29576.4598885995,360030,"L","CA1"
"2135",22,28302.5197172619,360030,"L","CA1"
"2136",23,28762.462890625,360030,"L","CA1"
"2137",1,39191.4388020833,360030,"L","CA4DG"
"2138",2,41053.712890625,360030,"L","CA4DG"
"2139",3,35487.4228515625,360030,"L","CA4DG"
"2140",4,30230.611328125,360030,"L","CA4DG"
"2141",5,34869.7721354167,360030,"L","CA4DG"
"2142",6,35297.6359375,360030,"L","CA4DG"
"2143",7,30814.4052734375,360030,"L","CA4DG"
"2144",8,30520.4931640625,360030,"L","CA4DG"
"2145",9,17814.7583007812,360030,"L","CA4DG"
"2146",10,37624.302734375,360030,"L","CA4DG"
"2147",11,28969.574609375,360030,"L","CA4DG"
"2148",12,26274.666015625,360030,"L","CA4DG"
"2149",13,32929.0200892857,360030,"L","CA4DG"
"2150",14,32154.8599330357,360030,"L","CA4DG"
"2151",15,34894.5266462054,360030,"L","CA4DG"
"2152",16,37824.7962740385,360030,"L","CA4DG"
"2153",17,31611.8753255208,360030,"L","CA4DG"
"2154",1,34551.1885986328,360030,"L","CA2CA3"
"2155",2,44327.8137637868,360030,"L","CA2CA3"
"2156",3,41554.3805147059,360030,"L","CA2CA3"
"2157",4,34545.646484375,360030,"L","CA2CA3"
"2158",5,38364.4012586806,360030,"L","CA2CA3"
"2159",6,40107.28515625,360030,"L","CA2CA3"
"2160",7,29642.5090332031,360030,"L","CA2CA3"
"2161",8,30408.7756696429,360030,"L","CA2CA3"
"2162",9,24254.8989955357,360030,"L","CA2CA3"
"2163",10,26518.4259765625,360030,"L","CA2CA3"
"2164",11,28923.9840959821,360030,"L","CA2CA3"
"2165",12,32535.308984375,360030,"L","CA2CA3"
"2166",13,31907.2455357143,360030,"L","CA2CA3"
"2167",14,28337.51171875,360030,"L","CA2CA3"
"2168",15,33042.1090959821,360030,"L","CA2CA3"
"2169",16,43267.5953125,360030,"L","CA2CA3"
"2170",17,39693.670703125,360030,"L","CA2CA3"
"2171",18,26916.7103794643,360030,"L","CA2CA3"
"2172",19,27218.912109375,360030,"L","CA2CA3"
"2173",1,26963.2314453125,360030,"L","subiculum"
"2174",2,30380.1141183036,360030,"L","subiculum"
"2175",3,40544.1365411932,360030,"L","subiculum"
"2176",4,42223.2135416667,360030,"L","subiculum"
"2177",5,34266.6467285156,360030,"L","subiculum"
"2178",6,37749.2056640625,360030,"L","subiculum"
"2179",7,34951.4993489583,360030,"L","subiculum"
"2180",8,43526.4952256944,360030,"L","subiculum"
"2181",9,34922.3108723958,360030,"L","subiculum"
"2182",10,31086.4400111607,360030,"L","subiculum"
"2183",11,30060.2563476562,360030,"L","subiculum"
"2184",12,30445.5913085938,360030,"L","subiculum"
"2185",13,33010.2080078125,360030,"L","subiculum"
"2186",14,30497.8131510417,360030,"L","subiculum"
"2187",15,42382.328125,360030,"L","subiculum"
"2188",16,26006.4342447917,360030,"L","subiculum"
"2189",17,41369.53671875,360030,"L","subiculum"
"2190",18,50048.6118607955,360030,"L","subiculum"
"2191",19,44536.84296875,360030,"L","subiculum"
"2192",20,39698.2474459135,360030,"L","subiculum"
"2193",21,30833.5316840278,360030,"L","subiculum"
"2194",1,41759.890625,360030,"L","SRLM"
"2195",2,37080.1000689338,360030,"L","SRLM"
"2196",3,35082.7450657895,360030,"L","SRLM"
"2197",4,32845.5834517045,360030,"L","SRLM"
"2198",5,36316.6027832031,360030,"L","SRLM"
"2199",6,38576.6236979167,360030,"L","SRLM"
"2200",7,36960.053515625,360030,"L","SRLM"
"2201",8,28036.8956473214,360030,"L","SRLM"
"2202",9,27336.7410714286,360030,"L","SRLM"
"2203",10,23729.7496744792,360030,"L","SRLM"
"2204",11,21584.2701822917,360030,"L","SRLM"
"2205",12,24349.3883928571,360030,"L","SRLM"
"2206",13,30421.8524305556,360030,"L","SRLM"
"2207",14,26434.624609375,360030,"L","SRLM"
"2208",15,25798.566796875,360030,"L","SRLM"
"2209",16,28900.0076497396,360030,"L","SRLM"
"2210",17,66644.5460379464,360030,"L","SRLM"
"2211",18,44877.1652560764,360030,"L","SRLM"
"2212",19,36542.716640625,360030,"L","SRLM"
"2213",20,32388.1653262868,360030,"L","SRLM"
"2214",21,28563.2977120536,360030,"L","SRLM"
"2215",1,40588.3842773438,360030,"R","CA1"
"2216",2,37976.175708912,360030,"R","CA1"
"2217",3,41252.9456905242,360030,"R","CA1"
"2218",4,39895.175703125,360030,"R","CA1"
"2219",5,34182.4309082031,360030,"R","CA1"
"2220",6,29025.9083333333,360030,"R","CA1"
"2221",7,29202.1246995192,360030,"R","CA1"
"2222",8,31258.401936849,360030,"R","CA1"
"2223",9,28252.2521701389,360030,"R","CA1"
"2224",10,24578.8989257812,360030,"R","CA1"
"2225",11,23985.4744591346,360030,"R","CA1"
"2226",12,24834.9806189904,360030,"R","CA1"
"2227",13,34293.5532924107,360030,"R","CA1"
"2228",14,31558.1516113281,360030,"R","CA1"
"2229",15,32218.074609375,360030,"R","CA1"
"2230",16,32644.7583705357,360030,"R","CA1"
"2231",17,37777.6810980903,360030,"R","CA1"
"2232",18,43994.230061849,360030,"R","CA1"
"2233",19,43493.4030172414,360030,"R","CA1"
"2234",20,39366.3768920898,360030,"R","CA1"
"2235",21,39322.2281709559,360030,"R","CA1"
"2236",1,40420.3115234375,360030,"R","CA4DG"
"2237",2,37103.8365119485,360030,"R","CA4DG"
"2238",3,41049.0500710227,360030,"R","CA4DG"
"2239",4,41226.4818359375,360030,"R","CA4DG"
"2240",5,39256.7801649306,360030,"R","CA4DG"
"2241",6,35015.6877790179,360030,"R","CA4DG"
"2242",7,36604.3004557292,360030,"R","CA4DG"
"2243",8,35784.9697265625,360030,"R","CA4DG"
"2244",9,33124.794921875,360030,"R","CA4DG"
"2245",10,33282.5505371094,360030,"R","CA4DG"
"2246",11,43032.33203125,360030,"R","CA4DG"
"2247",12,29845.7311197917,360030,"R","CA4DG"
"2248",13,26439.3671875,360030,"R","CA4DG"
"2249",14,42759.7749565972,360030,"R","CA4DG"
