"","slice","avgAC","subj","hemi","roi"
"2708",6,36797.2865705819,995174,"L","SRLM"
"2709",7,37570.865306713,995174,"L","SRLM"
"2710",8,33504.1489045516,995174,"L","SRLM"
"2711",9,30105.203515625,995174,"L","SRLM"
"2712",10,38487.265,995174,"L","SRLM"
"2713",11,41459.4241071429,995174,"L","SRLM"
"2714",1,27529.157421875,995174,"R","CA1"
"2715",2,27998.7427230343,995174,"R","CA1"
"2716",3,29147.2465080492,995174,"R","CA1"
"2717",4,31821.3508112981,995174,"R","CA1"
"2718",5,34628.7121582031,995174,"R","CA1"
"2719",6,39185.3954190341,995174,"R","CA1"
"2720",7,38505.5077624199,995174,"R","CA1"
"2721",8,38369.0529174805,995174,"R","CA1"
"2722",9,51969.9168836806,995174,"R","CA1"
"2723",10,37572.9872295673,995174,"R","CA1"
"2724",11,42997.2546164773,995174,"R","CA1"
"2725",12,63213.7244140625,995174,"R","CA1"
"2726",13,44866.068359375,995174,"R","CA1"
"2727",1,25235.6056857639,995174,"R","CA4DG"
"2728",2,36089.9399857955,995174,"R","CA4DG"
"2729",3,39390.0686487269,995174,"R","CA4DG"
"2730",4,35607.148046875,995174,"R","CA4DG"
"2731",5,41764.0054086538,995174,"R","CA4DG"
"2732",6,43665.8009982639,995174,"R","CA4DG"
"2733",7,38037.7436523438,995174,"R","CA4DG"
"2734",8,49637.3837890625,995174,"R","CA4DG"
"2735",1,25508.2505580357,995174,"R","CA2CA3"
"2736",2,24866.8933293269,995174,"R","CA2CA3"
"2737",3,35922.6305803571,995174,"R","CA2CA3"
"2738",4,40015.4391927083,995174,"R","CA2CA3"
"2739",5,38889.1861478365,995174,"R","CA2CA3"
"2740",6,51709.3272372159,995174,"R","CA2CA3"
"2741",7,67078.579296875,995174,"R","CA2CA3"
"2742",8,84202.119140625,995174,"R","CA2CA3"
"2743",9,62132.9952566964,995174,"R","CA2CA3"
"2744",10,58914.2834201389,995174,"R","CA2CA3"
"2745",11,43179.1796875,995174,"R","CA2CA3"
"2746",1,22330.546875,995174,"R","subiculum"
"2747",2,32069.3768136161,995174,"R","subiculum"
"2748",3,41340.4246363147,995174,"R","subiculum"
"2749",4,65673.1295230263,995174,"R","subiculum"
"2750",5,78758.8373325893,995174,"R","subiculum"
"2751",6,42882.6252297794,995174,"R","subiculum"
"2752",7,47570.6844075521,995174,"R","subiculum"
"2753",8,69210.7602539062,995174,"R","subiculum"
"2754",9,56988.76171875,995174,"R","subiculum"
"2755",1,22042.28515625,995174,"R","SRLM"
"2756",2,25714.1348144531,995174,"R","SRLM"
"2757",3,32637.3255037007,995174,"R","SRLM"
"2758",4,32948.322578125,995174,"R","SRLM"
"2759",5,33949.9001302083,995174,"R","SRLM"
"2760",6,37345.6699776786,995174,"R","SRLM"
"2761",7,35350.1893554687,995174,"R","SRLM"
"2762",8,43246.7672334559,995174,"R","SRLM"
"2763",9,36169.7466681985,995174,"R","SRLM"
"2764",10,32272.1782924107,995174,"R","SRLM"
"2765",11,45761.455078125,995174,"R","SRLM"
